date,user,account,amount,memo
2024-04-08 04:00:00,AKHAN,6000-Exp,-32528.69,Receipt
2024-04-08 05:00:00,SYS_BOT,1000-Cash,-2972.0,Rev Recog
2024-04-08 06:00:00,AKHAN,3000-AR,467.56,Invoice
2024-04-08 07:00:00,SYS_BOT,5000-COGS,5.14,Invoice
2024-04-08 08:00:00,JDOE,2000-AP,1.14,Invoice
2024-04-08 09:00:00,FIN_AR,1000-Cash,128.88,Top-side
2024-04-08 10:00:00,AKHAN,4000-Rev,29.87,Adj
2024-04-08 11:00:00,MALI,6000-Exp,269.16,Invoice
2024-04-08 12:00:00,FIN_AP,4000-Rev,769.13,Top-side
2024-04-08 13:00:00,AKHAN,6000-Exp,1.65,Adj
2024-04-08 14:00:00,AKHAN,6000-Exp,4.12,Invoice
2024-04-08 15:00:00,MALI,1000-Cash,-621.17,Receipt
2024-04-08 16:00:00,JDOE,2000-AP,-51.98,Refund
2024-04-08 17:00:00,SYS_BOT,5000-COGS,4424.53,Invoice
2024-04-08 18:00:00,SYS_BOT,2000-AP,1825.82,Refund
2024-04-08 19:00:00,FIN_AR,3000-AR,7214.0,Invoice
2024-04-08 20:00:00,JDOE,2000-AP,-2900.44,Receipt
2024-04-08 21:00:00,MALI,6000-Exp,141.14,Refund
2024-04-08 22:00:00,JDOE,6000-Exp,2316.5,Top-side
2024-04-08 23:00:00,JDOE,3000-AR,-23.82,Receipt
2024-04-09 00:00:00,SYS_BOT,4000-Rev,34.01,Refund
2024-04-09 01:00:00,MALI,6000-Exp,8808.98,Refund
2024-04-09 02:00:00,FIN_AP,3000-AR,170.65,Rev Recog
2024-04-09 03:00:00,AKHAN,6000-Exp,9815.26,Rev Recog
2024-04-09 04:00:00,SYS_BOT,5000-COGS,12945.29,Receipt
2024-04-09 05:00:00,MALI,6000-Exp,19400.44,Receipt
2024-04-09 06:00:00,FIN_AR,1000-Cash,38298.01,Receipt
2024-04-09 07:00:00,AKHAN,3000-AR,142.87,Adj
2024-04-09 08:00:00,AKHAN,2000-AP,39.29,Top-side
2024-04-09 09:00:00,SYS_BOT,3000-AR,814.69,Invoice
2024-04-09 10:00:00,FIN_AR,4000-Rev,-71.76,Rev Recog
2024-04-09 11:00:00,SYS_BOT,6000-Exp,1012.44,Refund
2024-04-09 12:00:00,JDOE,3000-AR,3372.32,Rev Recog
2024-04-09 13:00:00,MALI,5000-COGS,2767.1,Invoice
2024-04-09 14:00:00,FIN_AR,3000-AR,74.6,Receipt
2024-04-09 15:00:00,AKHAN,5000-COGS,-6.83,Rev Recog
2024-04-09 16:00:00,SYS_BOT,6000-Exp,142.12,Top-side
2024-04-09 17:00:00,AKHAN,2000-AP,-5.16,Top-side
2024-04-09 18:00:00,FIN_AR,6000-Exp,-28215.33,Adj
2024-04-09 19:00:00,AKHAN,4000-Rev,1151.0,Rev Recog
2024-04-09 20:00:00,SYS_BOT,1000-Cash,-5.92,Receipt
2024-04-09 21:00:00,SYS_BOT,2000-AP,1.34,Refund
2024-04-09 22:00:00,FIN_AP,2000-AP,1694.77,Adj
2024-04-09 23:00:00,AKHAN,1000-Cash,1529.37,Receipt
2024-04-10 00:00:00,FIN_AP,3000-AR,50.47,Adj
2024-04-10 01:00:00,FIN_AP,6000-Exp,-2.28,Rev Recog
2024-04-10 02:00:00,AKHAN,3000-AR,-111.72,Invoice
2024-04-10 03:00:00,FIN_AR,3000-AR,35.98,Rev Recog
2024-04-10 04:00:00,JDOE,6000-Exp,2429.98,Receipt
2024-04-10 05:00:00,SYS_BOT,4000-Rev,1068.8,Refund
2024-04-10 06:00:00,MALI,2000-AP,66.52,Refund
2024-04-10 07:00:00,FIN_AP,5000-COGS,-12.29,Receipt
2024-04-10 08:00:00,FIN_AR,1000-Cash,87132.43,Adj
2024-04-10 09:00:00,AKHAN,2000-AP,186.21,Top-side
2024-04-10 10:00:00,FIN_AR,3000-AR,-2762.94,Receipt
2024-04-10 11:00:00,FIN_AR,1000-Cash,-0.0,Rev Recog
2024-04-10 12:00:00,AKHAN,5000-COGS,-267.89,Refund
2024-04-10 13:00:00,MALI,2000-AP,-1.37,Invoice
2024-04-10 14:00:00,AKHAN,2000-AP,336.73,Refund
2024-04-10 15:00:00,MALI,4000-Rev,-66082.59,Top-side
2024-04-10 16:00:00,AKHAN,2000-AP,-83.37,Refund
2024-04-10 17:00:00,FIN_AP,2000-AP,-1.57,Top-side
2024-04-10 18:00:00,MALI,5000-COGS,1.43,Receipt
2024-04-10 19:00:00,FIN_AP,5000-COGS,87.08,Refund
2024-04-10 20:00:00,MALI,1000-Cash,-6.31,Adj
2024-04-10 21:00:00,MALI,3000-AR,1.31,Rev Recog
2024-04-10 22:00:00,AKHAN,5000-COGS,-6040.43,Adj
2024-04-10 23:00:00,MALI,1000-Cash,196.16,Rev Recog
2024-04-11 00:00:00,FIN_AP,2000-AP,-27.94,Refund
2024-04-11 01:00:00,AKHAN,1000-Cash,31653.08,Refund
2024-04-11 02:00:00,SYS_BOT,1000-Cash,3.81,Rev Recog
2024-04-11 03:00:00,FIN_AP,1000-Cash,6290.0,Invoice
2024-04-11 04:00:00,SYS_BOT,6000-Exp,-37.14,Refund
2024-04-11 05:00:00,FIN_AR,1000-Cash,27670.59,Invoice
2024-04-11 06:00:00,AKHAN,5000-COGS,1034.46,Invoice
2024-04-11 07:00:00,FIN_AR,6000-Exp,-13599.93,Rev Recog
2024-04-11 08:00:00,AKHAN,3000-AR,83188.98,Invoice
2024-04-11 09:00:00,AKHAN,1000-Cash,-3306.0,Invoice
2024-04-11 10:00:00,FIN_AP,4000-Rev,-63925.98,Receipt
2024-04-11 11:00:00,SYS_BOT,2000-AP,-88.6,Adj
2024-04-11 12:00:00,AKHAN,2000-AP,84.64,Invoice
2024-04-11 13:00:00,SYS_BOT,6000-Exp,2948.0,Adj
2024-04-11 14:00:00,AKHAN,2000-AP,3009.0,Invoice
2024-04-11 15:00:00,SYS_BOT,2000-AP,-5.9,Adj
2024-04-11 16:00:00,FIN_AR,6000-Exp,586.89,Refund
2024-04-11 17:00:00,FIN_AP,2000-AP,-511.12,Refund
2024-04-11 18:00:00,AKHAN,1000-Cash,6449.25,Adj
2024-04-11 19:00:00,JDOE,3000-AR,14731.6,Invoice
2024-04-11 20:00:00,SYS_BOT,6000-Exp,-159.3,Receipt
2024-04-11 21:00:00,SYS_BOT,4000-Rev,32.48,Adj
2024-04-11 22:00:00,JDOE,6000-Exp,3450.0,Top-side
2024-04-11 23:00:00,FIN_AP,5000-COGS,7267.0,Receipt
2024-04-12 00:00:00,SYS_BOT,4000-Rev,1.94,Top-side
2024-04-12 01:00:00,FIN_AP,5000-COGS,51.55,Adj
2024-04-12 02:00:00,SYS_BOT,6000-Exp,22.45,Invoice
2024-04-12 03:00:00,MALI,5000-COGS,3520.0,Top-side
2024-04-12 04:00:00,SYS_BOT,4000-Rev,-614.53,Adj
2024-04-12 05:00:00,MALI,1000-Cash,4331.0,Receipt
2024-04-12 06:00:00,AKHAN,6000-Exp,798.62,Invoice
2024-04-12 07:00:00,FIN_AP,6000-Exp,-4.97,Top-side
2024-04-12 08:00:00,SYS_BOT,2000-AP,-166.04,Adj
2024-04-12 09:00:00,FIN_AR,6000-Exp,9091.0,Invoice
2024-04-12 10:00:00,FIN_AR,6000-Exp,278.28,Invoice
2024-04-12 11:00:00,JDOE,1000-Cash,102.07,Refund
2024-04-12 12:00:00,FIN_AR,2000-AP,-93162.67,Invoice
2024-04-12 13:00:00,MALI,3000-AR,25210.06,Adj
2024-04-12 14:00:00,FIN_AR,5000-COGS,-1309.27,Receipt
2024-04-12 15:00:00,FIN_AR,4000-Rev,702.89,Rev Recog
2024-04-12 16:00:00,FIN_AR,3000-AR,1268.53,Refund
2024-04-12 17:00:00,SYS_BOT,2000-AP,-10.15,Adj
2024-04-12 18:00:00,JDOE,1000-Cash,94.56,Adj
2024-04-12 19:00:00,FIN_AP,4000-Rev,1.58,Adj
2024-04-12 20:00:00,JDOE,5000-COGS,238.63,Top-side
2024-04-12 21:00:00,MALI,6000-Exp,518.95,Top-side
2024-04-12 22:00:00,SYS_BOT,6000-Exp,13.76,Receipt
2024-04-12 23:00:00,AKHAN,3000-AR,66091.29,Adj
2024-04-13 00:00:00,SYS_BOT,5000-COGS,-35259.25,Top-side
2024-04-13 01:00:00,FIN_AR,2000-AP,-4080.53,Top-side
2024-04-13 02:00:00,FIN_AR,5000-COGS,-464.44,Top-side
2024-04-13 03:00:00,MALI,1000-Cash,22379.26,Receipt
2024-04-13 04:00:00,AKHAN,3000-AR,4.5,Receipt
2024-04-13 05:00:00,SYS_BOT,3000-AR,8964.97,Adj
2024-04-13 06:00:00,AKHAN,1000-Cash,4.21,Refund
2024-04-13 07:00:00,FIN_AP,5000-COGS,9355.21,Adj
2024-04-13 08:00:00,JDOE,1000-Cash,23.92,Top-side
2024-04-13 09:00:00,SYS_BOT,4000-Rev,24291.42,Rev Recog
2024-04-13 10:00:00,AKHAN,1000-Cash,52506.19,Top-side
2024-04-13 11:00:00,FIN_AP,5000-COGS,5.55,Invoice
2024-04-13 12:00:00,FIN_AP,1000-Cash,-205.77,Rev Recog
2024-04-13 13:00:00,JDOE,2000-AP,80340.94,Rev Recog
2024-04-13 14:00:00,FIN_AP,6000-Exp,-261.24,Adj
2024-04-13 15:00:00,MALI,1000-Cash,-3739.0,Top-side
2024-04-13 16:00:00,FIN_AP,6000-Exp,878.33,Top-side
2024-04-13 17:00:00,AKHAN,1000-Cash,75.27,Refund
2024-04-13 18:00:00,MALI,5000-COGS,26.85,Invoice
2024-04-13 19:00:00,FIN_AP,4000-Rev,10.38,Adj
2024-04-13 20:00:00,FIN_AR,4000-Rev,6441.56,Receipt
2024-04-13 21:00:00,FIN_AP,6000-Exp,-85.65,Adj
2024-04-13 22:00:00,MALI,5000-COGS,360.06,Rev Recog
2024-04-13 23:00:00,FIN_AP,5000-COGS,289.49,Adj
2024-04-14 00:00:00,FIN_AP,5000-COGS,769.83,Refund
2024-04-14 01:00:00,FIN_AP,2000-AP,21275.79,Adj
2024-04-14 02:00:00,MALI,3000-AR,80111.84,Refund
2024-04-14 03:00:00,FIN_AP,1000-Cash,-0.0,Rev Recog
